Date,spot,vol,rate
5/7/2010,111.26,31.4357,0.070976
5/10/2010,116.16,25.431,0.119648
5/11/2010,115.83,23.6982,0.124718
5/12/2010,117.45,21.6102,0.14703
5/13/2010,115.99,21.2908,0.145002
5/14/2010,113.89,26.883,0.142972
5/17/2010,113.95,26.3457,0.15007
5/18/2010,112.4,27.505,0.16021
5/19/2010,111.76,28.6484,0.161228
5/20/2010,107.54,35.0428,0.160213
5/21/2010,109.115,35.5373,0.148042
5/24/2010,107.71,30.1277,0.149056
5/25/2010,107.818,32.4335,0.148041
5/26/2010,107.17,27.8308,0.151087
5/27/2010,110.76,24.9684,0.14703
5/28/2010,109.369,27.123,0.139929
6/1/2010,107.53,27.7334,0.139928
6/2/2010,110.33,26.2711,0.120661
6/3/2010,110.71,25.1005,0.105453
6/4/2010,106.82,29.6855,0.101396
6/7/2010,105.49,30.7173,0.094297
6/8/2010,106.62,29.995,0.085171
6/9/2010,106.05,27.6215,0.068948
6/10/2010,109.15,26.3932,0.031431
6/11/2010,109.68,24.6726,0.030417
6/14/2010,109.509,24.7335,0.015208
6/15/2010,112,22.5672,0.029403
6/16/2010,111.96,22.3293,0.045627
6/17/2010,112.14,22.4921,0.041571
6/18/2010,111.729,20.7714,0.020278
6/21/2010,111.41,20.8657,0.032445
6/22/2010,109.57,22.5581,0.031431
6/23/2010,109.23,23.593,0.06692
6/24/2010,107.42,25.7313,0.05678
6/25/2010,107.8675,24.4066,0.035487
6/28/2010,107.53,24.8917,0.043598
6/29/2010,104.21,30.3274,0.050696
6/30/2010,103.22,29.5417,0.157172
7/1/2010,102.76,30.9609,0.155143
7/2/2010,102.2,28.4162,0.153112
7/6/2010,102.87,27.5446,0.155139
7/7/2010,106.1075,24.7119,0.152097
7/8/2010,107.16,24.1969,0.160213
7/9/2010,107.96,22.8913,0.155141
7/12/2010,108.03,23.1515,0.144999
7/13/2010,109.66,22.069,0.139928
7/14/2010,109.651,23.7938,0.150073
7/15/2010,109.68,23.6994,0.150072
7/16/2010,106.66,32.4669,0.134859
7/19/2010,107.29,23.3759,0.139929
7/20/2010,108.48,22.5377,0.134858
7/21/2010,107.07,23.8952,0.14703
7/22/2010,109.461,22.2434,0.148044
7/23/2010,110.41,21.2257,0.13993
7/26/2010,111.56,21.0311,0.139929
7/27/2010,111.55,20.5031,0.1379
7/28/2010,110.83,21.3815,0.14703
7/29/2010,110.29,20.654,0.136889
7/30/2010,110.27,21.3895,0.134859
8/2/2010,112.76,18.7478,0.132831
8/3/2010,112.22,19.1911,0.134858
8/4/2010,112.97,19.3284,0.145002
8/5/2010,112.85,19.2595,0.134861
8/6/2010,112.392,19.8759,0.131817
8/9/2010,112.992,18.6859,0.12776
8/10/2010,112.375,19.2434,0.126746
8/11/2010,109.3,22.3774,0.137903
8/12/2010,108.63,23.6107,0.134861
8/13/2010,108.31,23.3571,0.129789
8/16/2010,108.26,23.495,0.139929
8/17/2010,109.59,21.2034,0.136886
8/18/2010,109.79,20.6469,0.151087
8/19/2010,107.88,23.4064,0.139931
8/20/2010,107.53,22.9248,0.136887
8/23/2010,107.123625,21.5456,0.144999
8/24/2010,105.53,24.249,0.148041
8/25/2010,105.94,23.8974,0.160214
8/26/2010,105.23,24.382,0.160213
8/27/2010,106.86,22.2105,0.157169
8/30/2010,105.311,23.413,0.147028
8/31/2010,105.31,24.5021,0.150069
9/1/2010,108.46,21.9136,0.145002
9/2/2010,109.47,20.798,0.134861
9/3/2010,110.89,18.9303,0.129788
9/7/2010,109.64,21.0173,0.125731
9/8/2010,110.41,20.5194,0.121675
9/9/2010,110.92,20.3193,0.089228
9/10/2010,111.482,19.213,0.086185
9/13/2010,112.72,18.9357,0.084157
9/14/2010,112.65,18.3678,0.086185
9/15/2010,113.08,19.8669,0.106467
9/16/2010,113.05,19.3351,0.109509
9/17/2010,112.49,18.7332,0.109508
9/20/2010,114.21,18.6756,0.102409
9/21/2010,113.98,18.6397,0.101395
9/22/2010,113.42,19.5914,0.11458
9/23/2010,112.498,20.2958,0.119649
9/24/2010,114.82,18.9253,0.084157
9/27/2010,114.27,19.2504,0.065906
9/28/2010,114.67,20.3103,0.053738
9/29/2010,114.47,19.9513,0.107481
9/30/2010,114.13,20.7794,0.132832
10/1/2010,114.61,19.9578,0.13993
10/4/2010,113.75,21.2683,0.134859
10/5/2010,116.04,20.0458,0.130802
10/6/2010,116.03,19.9778,0.132833
10/7/2010,115.89,19.9378,0.134861
10/8/2010,116.5375,18.7386,0.129788
10/11/2010,116.65,18.8159,0.131816
10/12/2010,117.01,18.7962,0.134858
10/13/2010,117.92,17.8026,0.131816
10/14/2010,117.46,19.3743,0.139932
10/15/2010,117.7,17.9347,0.129789
10/18/2010,118.28,17.5304,0.127761
10/19/2010,116.73,19.1238,0.134859
10/20/2010,117.87,17.8956,0.135875
10/21/2010,118.13,18.372,0.125734
10/22/2010,118.347,17.2783,0.124719
10/25/2010,118.7,18.0242,0.121676
10/26/2010,118.72,19.1103,0.119648
10/27/2010,118.38,19.4519,0.129791
10/28/2010,118.4,19.1366,0.127763
10/29/2010,118.49,19.1867,0.124719
11/1/2010,118.53,19.865,0.129789
11/2/2010,119.475,19.4306,0.124718
11/3/2010,119.95,19.3565,0.11458
11/4/2010,122.26,16.8469,0.114579
11/5/2010,122.725,16.3582,0.114578
11/8/2010,122.49,16.3251,0.109508
11/9/2010,121.61,16.3644,0.099367
11/10/2010,122.1,16.5705,0.104439
11/11/2010,121.635,16.1371,0.109508
11/12/2010,120.198,18.0937,0.101395
11/15/2010,120.03,16.9974,0.104437
11/16/2010,118.16,19.8963,0.104437
11/17/2010,118.218,18.6423,0.125734
11/18/2010,119.9575,16.3316,0.121678
11/19/2010,120.29,15.4544,0.11762
11/22/2010,120.19,16.2506,0.111536
11/23/2010,118.4475,17.9956,0.111535
11/24/2010,120.2,16.2979,0.151086
11/26/2010,118.8,19.1061,0.15007
11/29/2010,119.162,18.9631,0.15007
11/30/2010,118.4925,20.0413,0.150069
12/1/2010,121.01,18.053,0.165285
12/2/2010,122.56,16.7623,0.150072
12/3/2010,122.89,15.181,0.134859
12/6/2010,122.76,15.3336,0.134859
12/7/2010,122.83,15.1053,0.109507
12/8/2010,123.28,15.3893,0.079088
12/9/2010,123.76,15.0905,0.079088
12/10/2010,124.48,14.8223,0.074017
12/13/2010,124.56,14.895,0.079087
12/14/2010,124.67,15.0512,0.074017
12/15/2010,124.098,14.9349,0.076046
12/16/2010,124.82,13.8334,0.063878
12/17/2010,124.3,14.4241,0.039543
12/20/2010,124.6,13.752,0.010139
12/21/2010,125.39,14.0015,0.035487
12/22/2010,125.78,13.6587,0.055766
12/23/2010,125.6,14.6441,0.05171
12/27/2010,125.65,15.4092,0.026362
12/28/2010,125.83,15.5726,0.020278
12/29/2010,125.92,14.9885,0.043599
12/30/2010,125.72,15.2995,0.05171
12/31/2010,125.75,15.7021,0.053738
1/3/2011,127.05,15.3627,0.089227
1/4/2011,126.98,15.4814,0.099367
1/5/2011,127.64,14.9032,0.121678
1/6/2011,127.39,15.2118,0.12472
1/7/2011,127.14,15.2712,0.124719
1/10/2011,126.98,15.5405,0.129788
1/11/2011,127.43,15.2585,0.129788
1/12/2011,128.58,14.6004,0.139932
1/13/2011,128.3675,14.6992,0.12472
1/14/2011,129.3,13.6586,0.130802
1/18/2011,129.52,13.735,0.134858
1/19/2011,128.25,14.7986,0.139928
1/20/2011,128.08,14.7173,0.141959
1/21/2011,128.37,14.6498,0.13993
1/24/2011,129.1,14.3557,0.139929
1/25/2011,129.17,15.0501,0.1379
1/26/2011,129.67,13.6799,0.145002
1/27/2011,129.99,13.4397,0.12472
1/28/2011,127.72,15.8756,0.114578
1/31/2011,128.68,16.0906,0.131816
2/1/2011,130.74,14.6402,0.136886
2/2/2011,130.485,14.3701,0.14703
2/3/2011,130.78,14.0758,0.131818
2/4/2011,131.15,13.446,0.121676
2/7/2011,131.97,13.2779,0.121676
2/8/2011,132.57,13.2022,0.121676
2/9/2011,132.269,13.6966,0.104439
2/10/2011,132.321,13.3475,0.069962
2/11/2011,133.11,12.5164,0.070976
2/14/2011,133.43,13.0245,0.081115
2/15/2011,133.01,13.4819,0.084157
2/16/2011,133.85,13.1615,0.089228
2/17/2011,134.25,13.2451,0.069962
2/18/2011,134.53,13.198,0.066919
2/22/2011,131.83,16.765,0.084157
2/23/2011,131.02,18.2315,0.099367
2/24/2011,130.93,18.0403,0.114579
2/25/2011,132.33,15.5597,0.109508
2/28/2011,133.15,15.4893,0.114578
3/1/2011,130.93,17.1887,0.101395
3/2/2011,131.21,17.171,0.109509
3/3/2011,133.47,15.2867,0.109509
3/4/2011,132.47,16.8357,0.099368
3/7/2011,131.43,18.0291,0.082129
3/8/2011,132.58,16.7752,0.074017
3/9/2011,132.39,17.4249,0.059822
3/10/2011,129.9375,18.6191,0.030417
3/11/2011,130.84,17.9872,0.031431
3/14/2011,130.05,19.186,0.038529
3/15/2011,128.56,20.2782,0.04157
3/16/2011,126.175,24.0799,0.053738
3/17/2011,127.85,22.7038,0.053738
3/18/2011,127.76,20.8965,0.043598
3/21/2011,129.74,18.0489,0.044612
3/22/2011,129.29,17.961,0.048668
3/23/2011,129.66,17.1195,0.058808
3/24/2011,130.9,16.0896,0.030417
3/25/2011,131.3,15.9984,0.0253476
3/28/2011,130.98,16.2146,0.0162224
3/29/2011,131.86,16.2709,0.0405565
3/30/2011,132.77,15.3621,0.0304174
3/31/2011,132.59,14.8896,0.0506963
4/1/2011,133.15,14.4345,0.0192641
4/4/2011,133.26,15.1872,0.020278
4/5/2011,133.24,14.9043,0.0304172
4/6/2011,133.66,14.8555,0.0253477
4/7/2011,133.32,15.2958,0.0152085
4/8/2011,132.86,15.3591,0.0152085
4/11/2011,132.46,15.3736,0.010139
4/12/2011,131.47,15.5444,0.0152085
4/13/2011,131.46,15.1559,0.0202781
4/14/2011,131.56,14.8065,0.0304174
4/15/2011,132.04,13.4173,0.0304173
4/18/2011,130.56,14.7344,0.0152085
4/19/2011,131.31,13.4136,0.020278
4/20/2011,133.1,12.6508,0.0304174
4/21/2011,133.78,12.1096,0.0253476
4/25/2011,133.64,13.0789,0.020278
4/26/2011,134.791,12.8231,0.020278
4/27/2011,135.67,13.2494,0.0202781
4/28/2011,136.11,12.4862,0.0152085
4/29/2011,136.43,12.5609,0.010139
5/2/2011,136.22,13.3602,0.0050695
5/3/2011,135.73,14.6657,0.0050695
5/4/2011,134.83,14.3147,0.0050695
5/5/2011,133.61,14.6819,0.0050695
5/6/2011,134.2,16.3458,0.0050695
5/9/2011,134.72,14.5339,0.0050695
5/10/2011,135.87,13.8361,0.0050695
5/11/2011,134.44,14.9663,0.0050695
5/12/2011,135.08,14.2122,0.0050695
5/13/2011,134.04,14.5011,0.0050695
5/16/2011,133.19,15.334,0.0050695
5/17/2011,133.17,15.6176,0.0050695
5/18/2011,134.36,14.323,0.0202781
5/19/2011,134.68,13.554,0.0202781
5/20/2011,133.61,13.2712,0.020278
5/23/2011,132.06,14.7451,0.0152085
5/24/2011,131.95,14.8925,0.020278
5/25/2011,132.39,14.5672,0.0304174
5/26/2011,133,13.4985,0.0304174
5/27/2011,133.51,13.5355,0.0304173
5/31/2011,134.9,13.5007,0.0304172
6/1/2011,131.87,15.1468,0.0152085
6/2/2011,131.73,15.3475,0.0304174
6/3/2011,130.42,15.1366,0.0253476
6/6/2011,129.045,15.7512,0.0253476
6/7/2011,128.96,15.3647,0.020278
6/8/2011,128.42,16.0213,0.0050695
6/9/2011,129.4,15.089,0.0050695
6/10/2011,127.6,16.1573,0.0050695
6/13/2011,127.7,16.6364,0.0050695
6/14/2011,129.32,15.378,0.0050695
6/15/2011,127.02,18.0299,0.0152085
6/16/2011,127.3,20.7692,0.0050695
6/17/2011,127.05,19.0719,0.0050695
6/20/2011,127.7,17.9332,0.0050695
6/21/2011,129.45,16.2608,0.0050695
6/22/2011,128.67,16.2084,0.0050695
6/23/2011,128.301,18.8279,0.0050695
6/24/2011,126.81,18.395,0.0050695
6/27/2011,127.94,17.8429,-0.0050694
6/28/2011,129.61,16.7923,-0.0050694
6/29/2011,130.72,15.4371,-0.0050694
6/30/2011,131.97,14.224,0.0050695
7/1/2011,133.92,13.3759,0.0050695
7/5/2011,133.81,14.5853,0.0050695
7/6/2011,133.97,14.7684,-0.0101388
7/7/2011,135.36,14.042,0.0202781
7/8/2011,134.4,14.7791,0.020278
7/11/2011,131.97,17.0016,0.010139
7/12/2011,131.4,16.7254,0.0050695
7/13/2011,131.84,17.1197,-0.0050694
7/14/2011,130.93,17.9064,0.0050695
7/15/2011,131.69,16.9067,0.0050695
7/18/2011,130.61,18.5823,-0.0050694
7/19/2011,132.73,16.6766,0.0050695
7/20/2011,132.65,16.3152,0.0152085
7/21/2011,134.49,15.5623,0.0253477
7/22/2011,134.58,15.3231,0.0456264
7/25/2011,133.83,17.0485,0.0405566
7/26/2011,133.33,17.43,0.0608356
7/27/2011,130.6,19.928,0.0760461
7/28/2011,130.22,19.9596,0.0963263
7/29/2011,129.33,21.4844,0.1673101
8/1/2011,128.78,21.4139,0.1267462
8/2/2011,125.49,21.1474,0.0304172
8/3/2011,126.17,21.2479,0.0050834
8/4/2011,120.26,25.3732,0.0050834
8/5/2011,120.08,28.018,0.0050833
8/8/2011,112.26,39.123,0.0203336
8/9/2011,117.48,29.831,0.0101667
8/10/2011,112.29,32.6106,1.12E-05
8/11/2011,117.33,33.5063,0.0050834
8/12/2011,118.12,31.3085,0.0050833
8/15/2011,120.62,27.3184,0.0050833
8/16/2011,119.59,28.4138,1.12E-05
8/17/2011,119.67,26.9767,0.0050834
8/18/2011,114.51,35.2547,1.12E-05
8/19/2011,112.64,36.5675,1.12E-05
8/22/2011,112.73,35.0923,-0.0050833
8/23/2011,116.44,32.0681,-0.0050833
8/24/2011,118.08,30.9336,-0.0050694
8/25/2011,116.28,32.7884,-0.0050694
8/26/2011,117.97,30.6975,-0.0050694
8/29/2011,121.36,27.4248,-0.0050694
8/30/2011,121.68,27.1496,1.12E-05
8/31/2011,122.22,27.6835,0.0050834
9/1/2011,120.94,27.0275,0.0101667
9/2/2011,117.85,29.5657,0.0050833
9/6/2011,116.99,31.1413,0.0101667
9/7/2011,120.29,27.848,1.12E-05
9/8/2011,119.04,29.4193,1.12E-05
9/9/2011,115.92,34.3137,-0.0050833
9/12/2011,116.67,35.0387,-0.0050833
9/13/2011,117.74,31.778,-0.0101666
9/14/2011,119.37,29.6554,-0.0050833
9/15/2011,121.43,26.136,-0.0101666
9/16/2011,121.521,27.3342,-0.0050833
9/19/2011,120.31,29.9745,-0.0101666
9/20/2011,120.17,28.5083,-0.0152499
9/21/2011,116.63,30.8213,-0.0101388
9/22/2011,112.86,37.4969,-0.0101388
9/23/2011,113.54,38.101,-0.0050694
9/26/2011,116.24,36.3345,-0.0050694
9/27/2011,117.54,31.5548,-0.0050694
9/28/2011,115.145,35.2203,-0.0152498
9/29/2011,116.05,37.4593,-0.0152498
9/30/2011,113.15,37.8387,0.0050833
10/3/2011,109.93,41.8059,1.12E-05
10/4/2011,112.34,41.0884,1.12E-05
10/5/2011,114.42,35.5123,-0.0050833
10/6/2011,116.49,34.0065,-0.0050833
10/7/2011,115.71,33.6567,1.12E-05
10/10/2011,119.58,30.7098,1.12E-05
10/11/2011,119.7,29.9704,1.12E-05
10/12/2011,120.75,26.4765,0.0050833
10/13/2011,120.51,27.5744,0.0152502
10/14/2011,122.57,25.3229,0.0101667
10/17/2011,120.23,28.7172,0.0101667
10/18/2011,122.58,27.3167,0.0050833
10/19/2011,121.13,29.9594,0.0050695
10/20/2011,121.66,29.7717,0.0050695
10/21/2011,123.97,26.9687,1.12E-05
10/24/2011,125.49,25.2675,-0.0050694
10/25/2011,123.049,26.8787,0.0050695
10/26/2011,124.3,26.2395,1.12E-05
10/27/2011,128.63,22.0024,0.0101667
10/28/2011,128.6,21.9307,0.0101667
10/31/2011,125.5,24.2137,0.0050833
11/1/2011,122.002,29.2871,0.0050833
11/2/2011,123.99,28.8167,1.12E-05
11/3/2011,126.25,26.7082,1.12E-05
11/4/2011,125.481,26.1498,-0.0050833
11/7/2011,126.26,26.3854,-0.0050833
11/8/2011,127.88,24.3065,-0.0050833
11/9/2011,123.161,30.4457,1.12E-05
11/10/2011,124.32,27.9491,-0.0050833
11/11/2011,126.66,25.8581,-0.0050833
11/14/2011,125.46,27.8092,1.12E-05
11/15/2011,126.083,26.6422,1.12E-05
11/16/2011,124.08,26.3998,1.12E-05
11/17/2011,122.105,30.8936,1.12E-05
11/18/2011,121.979,28.3166,-0.0050694
11/21/2011,119.661,29.8279,0.0050695
11/22/2011,119.19,28.5876,0.010139
11/23/2011,116.56,30.6517,0.0152502
11/25/2011,116.34,31.0213,0.0101667
11/28/2011,119.71,28.6557,0.0101667
11/29/2011,120.05,27.3872,1.12E-05
11/30/2011,124.99,24.4771,0.0152502
12/1/2011,124.97,23.6867,0.0050834
12/2/2011,124.86,23.7531,0.0050833
12/5/2011,126.22,24.1307,1.12E-05
12/6/2011,126.26,24.0019,1.12E-05
12/7/2011,126.73,25.6381,-0.0101666
12/8/2011,123.95,26.9447,-0.0050833
12/9/2011,126.05,23.5171,-0.0101666
12/12/2011,124.21,24.6063,-0.0050833
12/13/2011,123.05,22.6767,-0.0050833
12/14/2011,121.74,23.1533,-0.0050833
12/15/2011,122.185,20.4979,-0.0050694
12/16/2011,121.59,22.9664,-0.0152082
12/19/2011,120.29,22.5818,-0.02
12/20/2011,123.93,20.7701,-0.015
12/21/2011,124.17,20.4903,-0.0101666
12/22/2011,125.27,19.5461,-0.0101666
12/23/2011,126.39,19.2342,-0.0101666
12/27/2011,126.49,19.7956,-0.0050833
12/28/2011,124.83,21.2923,-0.0050833
12/29/2011,126.12,20.8613,-0.0101666
12/30/2011,125.5,21.113,-0.0050833
1/3/2012,127.495,20.2969,1.12E-05
1/4/2012,127.7,19.8582,-0.0050833
1/5/2012,128.04,19.1954,-0.0050833
1/6/2012,127.71,18.2405,0.0050833
1/9/2012,128.02,18.7246,1.12E-05
1/10/2012,129.13,18.4761,1.12E-05
1/11/2012,129.2,18.8617,0.010139
1/12/2012,129.51,18.5515,0.0202781
1/13/2012,128.84,19.2803,0.0152085
1/17/2012,129.34,18.8713,0.010139
1/18/2012,130.77,17.7989,0.0101389
1/19/2012,131.46,16.9951,0.0305007
1/20/2012,131.54,15.2876,0.0254171
1/23/2012,131.61,15.966,0.0203336
1/24/2012,131.46,16.0483,0.0101667
1/25/2012,132.56,15.6041,0.0203336
1/26/2012,131.88,16.1708,0.0355843
1/27/2012,131.82,15.7579,0.0406677
1/30/2012,131.37,16.5399,0.0406677
1/31/2012,131.32,16.6948,0.0355841
2/1/2012,132.47,15.7314,0.0508353
2/2/2012,132.68,15.4957,0.0610027
2/3/2012,134.54,14.7182,0.0457514
2/6/2012,134.45,15.2663,0.0355841
2/7/2012,134.79,15.4227,0.0355841
2/8/2012,135.19,15.4505,0.0559191
2/9/2012,135.36,15.3641,0.055919
2/10/2012,134.361,17.556,0.0406677
2/13/2012,135.36,15.8132,0.0457513
2/14/2012,135.19,17.2802,0.0559185
2/15/2012,134.56,16.9401,0.0864224
2/16/2012,136.049,15.1002,0.0355843
2/17/2012,136.41,14.357,0.0254171
2/21/2012,136.47,15.0917,0.0101667
2/22/2012,136.032,14.6097,0.0203336
2/23/2012,136.631,13.8542,0.0610027
2/24/2012,136.93,14.0563,0.0660862
2/27/2012,137.16,14.0861,0.0660861
2/28/2012,137.559,14.6785,0.0559185
2/29/2012,137.02,14.0728,0.0762544
3/1/2012,137.73,13.735,0.0610027
3/2/2012,137.312,13.8434,0.0457514
3/5/2012,136.75,14.4207,0.0610023
3/6/2012,134.75,17.1717,0.0457513
3/7/2012,135.69,15.825,0.0508353
3/8/2012,137.04,14.5465,0.055919
3/9/2012,137.57,13.8101,0.0457514
3/12/2012,137.58,13.5627,0.0457513
3/13/2012,140.062,13.0872,0.0457513
3/14/2012,139.91,13.6288,0.0813384
3/15/2012,140.72,12.5327,0.0711704
3/16/2012,140.3,12.7014,0.0660862
3/19/2012,140.85,12.61,0.0660861
3/20/2012,140.44,13.2276,0.0711697
3/21/2012,140.21,12.9029,0.0813384
3/22/2012,139.2,14.1101,0.0508352
3/23/2012,139.65,12.9293,0.0559187
3/26/2012,141.61,12.5112,0.050835
3/27/2012,141.17,12.975,0.0508349
3/28/2012,140.47,14.5312,0.0457516
3/29/2012,140.23,13.9478,0.0152502
3/30/2012,140.81,13.1406,0.0305006
4/2/2012,141.84,13.1511,0.0406677
4/3/2012,141.26,14.1808,0.0559185
4/4/2012,139.86,14.3097,0.0660867
4/5/2012,139.79,14.6895,0.0610024
4/9/2012,138.22,15.5857,0.0559186
4/10/2012,135.9,18.6386,0.066086
4/11/2012,137,17.8705,0.0762544
4/12/2012,138.79,16.4217,0.0711704
4/13/2012,137.14,17.062,0.0610024
4/16/2012,137.05,17.5953,0.0610023
4/17/2012,139.082,16.0807,0.0559185
4/18/2012,138.61,16.476,0.0406679
4/19/2012,137.72,17.1736,0.0406679
4/20/2012,137.95,15.5315,0.0305006
4/23/2012,136.79,16.8029,0.0305006
4/24/2012,137.31,16.6543,0.0508349
4/25/2012,139.19,15.0657,0.0711705
4/26/2012,140.16,14.0183,0.0711704
4/27/2012,140.39,14.0421,0.0660862
4/30/2012,139.87,15.0378,0.0610023
5/1/2012,140.74,13.9748,0.0457513
5/2/2012,140.325,14.6358,0.0508353
5/3/2012,139.25,15.5706,0.0457515
5/4/2012,137,17.003,0.0457514
5/7/2012,137.1,16.4534,0.0559186
5/8/2012,136.55,17.4247,0.0610022
5/9/2012,135.74,17.6685,0.0660867
5/10/2012,136.02,16.7048,0.0711704
5/11/2012,135.61,17.2667,0.0660862
5/14/2012,134.11,18.907,0.0660861
5/15/2012,133.34,18.9389,0.0610022
5/16/2012,132.829,19.6845,0.0762544
5/17/2012,130.86,20.2231,0.0711704
5/18/2012,129.74,21.7252,0.0610024
5/21/2012,131.97,19.3377,0.050835
5/22/2012,132.2,18.3344,0.0406677
5/23/2012,132.27,19.987,0.0610028
5/24/2012,132.53,19.9312,0.0660866
5/25/2012,132.1,18.5905,0.0610023
5/29/2012,133.7,18.1748,0.0508349
5/30/2012,131.76,19.4959,0.0305005
5/31/2012,131.47,19.9951,0.0254171
6/1/2012,128.16,22.3877,0.0254171
6/4/2012,128.1,22.3733,0.0355841
6/5/2012,129.07,21.7273,0.0508349
6/6/2012,131.97,19.9559,0.0406679
6/7/2012,132.05,18.2372,0.0355843
6/8/2012,133.1,18.1209,0.0305006
6/11/2012,131.415,19.1532,0.0305006
6/12/2012,132.92,19.7758,0.0559185
6/13/2012,132.07,19.8538,0.0610028
6/14/2012,133.47,18.904,0.0660866
6/15/2012,134.14,18.6055,0.0457514
6/18/2012,134.4,17.0324,0.0406677
6/19/2012,135.7,16.3144,0.0203336
6/20/2012,135.48,15.9716,0.0508353
6/21/2012,132.44,17.3997,0.0406679
6/22/2012,133.46,16.5158,0.0355842
6/25/2012,131.32,18.7635,0.0355841
6/26/2012,131.98,18.076,0.0406677
6/27/2012,133.173,18.0404,0.0559191
6/28/2012,132.79,18.961,0.0152502
6/29/2012,136.105,15.6548,0.0305006
7/2/2012,136.51,15.2323,0.0355841
7/3/2012,137.412,14.5083,0.0457512
7/5/2012,136.79,15.1677,0.0660866
7/6/2012,135.49,16.1525,0.0559187
7/9/2012,135.32,16.3578,0.0559186
7/10/2012,134.14,17.1696,0.0610022
7/11/2012,134.16,17.1261,0.0660867
7/12/2012,133.51,16.4342,0.0711704
7/13/2012,135.75,15.4042,0.0610024
7/16/2012,135.43,15.5263,0.0254171
7/17/2012,136.36,14.8491,0.0406677
7/18/2012,137.37,14.5811,0.0610028
7/19/2012,137.73,14.3595,0.0508352
7/20/2012,136.47,14.6065,0.0610024
7/23/2012,135.09,16.3262,0.0457513
7/24/2012,133.925,18.1429,0.0610022
7/25/2012,133.96,16.7053,0.0711705
7/26/2012,136.17,15.8685,0.0711704
7/27/2012,138.675,14.6437,0.0610024
7/30/2012,138.68,15.7365,0.050835
7/31/2012,137.71,16.4372,0.0457513
8/1/2012,137.59,16.4048,0.0608362
8/2/2012,136.64,16.086,0.0304174
8/3/2012,139.349,14.1815,0.0152085
8/6/2012,139.62,14.0169,0.0304173
8/7/2012,140.32,14.4376,0.050696
8/8/2012,140.49,14.2674,0.0861862
8/9/2012,140.61,13.6372,0.0912562
8/10/2012,140.84,13.4767,0.0811154
8/13/2012,140.77,13.4002,0.0912553
8/14/2012,140.79,13.7127,0.086185
8/15/2012,140.95,13.4281,0.1013968
8/16/2012,141.99,13.0539,0.0912562
8/17/2012,142.18,12.1084,0.0861854
8/20/2012,142.19,12.0468,0.0861852
8/21/2012,141.76,12.607,0.086185
8/22/2012,141.82,12.5777,0.0965905
8/23/2012,140.665,13.5617,0.0965902
8/24/2012,141.51,13.0828,0.0915055
8/27/2012,141.54,13.3022,0.0965892
8/28/2012,141.4,13.8229,0.096589
8/29/2012,141.51,14.1506,0.1166077
8/30/2012,140.49,15.2719,0.111537
8/31/2012,141.16,14.612,0.0811152
9/4/2012,141.03,15.029,0.0963251
9/5/2012,140.91,15.0355,0.1013948
9/6/2012,143.77,13.2752,0.0963263
9/7/2012,144.33,12.0836,0.0861854
9/10/2012,143.51,12.8627,0.0811152
9/11/2012,143.91,13.6092,0.086185
9/12/2012,144.39,13.5988,0.0912564
9/13/2012,146.59,12.4945,0.086186
9/14/2012,147.24,12.8066,0.0760455
9/17/2012,146.74,12.7999,0.0354869
9/18/2012,146.62,12.3627,0.0456263
9/19/2012,146.7,11.7691,0.0711705
9/20/2012,146.71,11.7338,0.0610027
9/21/2012,145.87,11.5087,0.0406677
9/24/2012,145.645,11.6278,0.0050833
9/25/2012,144.1,12.2355,0.0101667
9/26/2012,143.295,13.8039,0.0456266
9/27/2012,144.64,12.5033,0.0405568
9/28/2012,143.97,13.1768,0.0557659
10/1/2012,144.345,13.4553,0.0456263
10/2/2012,144.5,14.0692,0.0709753
10/3/2012,145.09,13.0938,0.0861862
10/4/2012,146.125,12.8516,0.1013965
10/5/2012,146.14,12.2576,0.1013954
10/8/2012,145.642,13.2769,0.1013954
10/9/2012,144.2,14.1929,0.1013951
10/10/2012,143.28,14.3605,0.1013948
10/11/2012,143.36,13.8406,0.1216776
10/12/2012,142.89,14.1058,0.1166062
10/15/2012,144.08,13.789,0.0963253
10/16/2012,145.54,13.3535,0.0963251
10/17/2012,146.2,12.9379,0.1220114
10/18/2012,145.82,13.4396,0.1118426
10/19/2012,143.389625,14.5507,0.1016735
10/22/2012,143.41,15.1421,0.0915053
10/23/2012,141.42,16.1831,0.0813373
10/24/2012,141.02,16.0242,0.1267489
10/25/2012,141.43,15.8549,0.1267484
10/26/2012,141.35,15.7488,0.1115363
10/31/2012,141.35,16.3898,0.0811161
11/1/2012,142.83,15.0052,0.035487
11/2/2012,141.56,15.1727,0.0456264
11/5/2012,141.848625,16.2187,0.0608357
11/6/2012,142.96,15.0152,0.0659054
11/7/2012,139.72,16.88,0.1115373
11/8/2012,138.04,16.5926,0.126748
11/9/2012,138.16,16.3708,0.121676
11/12/2012,138.265,15.9863,0.121676
11/13/2012,137.79,15.3873,0.1267458
11/14/2012,135.929875,15.9216,0.1216752
11/15/2012,135.7,16.8975,0.122011
11/16/2012,136.37,15.0884,0.1169256
11/19/2012,139.13,13.932,0.0915053
11/20/2012,139.19,13.7677,0.1118409
11/21/2012,139.45,13.4524,0.1571711
11/23/2012,141.35,13.2977,0.1520986
11/26/2012,141.05,13.8306,0.1520979
11/27/2012,140.33,13.6974,0.1520973
11/28/2012,141.46,13.9771,0.1622424
